Brand,Year,Model,Engine,Category,SubCategory,Manufacturer,PartNumber,MoreDetails,Price
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Engine,Oil Filter,ACDELCO,UPF48R,Specialty; Ultraguard,$7.33
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Interior,Dash Board Air Vent,DORMAN,2165408,N/A,$12.35
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Interior,Dash Board Air Vent,DORMAN,2165407,N/A,$14.93
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wheel,Tire Pressure Monitoring System (TPMS) Sensor,SCHRADER,20398,TPMS Sensor 433MHz WAL,$32.79
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wheel,Tire Pressure Monitoring System (TPMS) Sensor,VDO,SE57779,OE Sensor,Out of Stock
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,18180,Flex,$4.23
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,18CA,Clear Advantage,$4.35
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,18240,Flex,$4.99
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,24CA,"Clear Advantage; 24""",$5.97
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,1816B,Exact Fit - Factory Replacement Blade,$7.77
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,2416B,Exact Fit - Factory Replacement Blade,$8.97
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,35180,Ice; Beam Style,$4.65
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,18SD,Snow Driver; Beam Style,$4.93
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,35240,Ice; Beam Style,$5.50
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,WX24OE,Winter Extreme; Beam Style,$6.06
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,WX18OE,Winter Extreme; Beam Style,$6.06
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,24SD,Snow Driver; Beam Style,$6.76
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,25180,Force,$6.89
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,162413,"NeoForm® - Factory Replacement Blade with Teflon® Coating; 24""",$7.63
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,C24N,Contour,$7.70
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,C18N,Contour,$7.75
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,25240,Force,$7.76
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,161813,NeoForm® - Factory Replacement Blade with Teflon® Coating,$8.22
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,18OE,Icon,$12.47
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,24OE,Icon; Remove and Discard Blade Cover,$14.58
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,32180,Sentry,$6.92
ALFA ROMEO,2019,GIULIA,2.0L L4 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,32240,Sentry,$8.26
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Body,Door Check Strap,DORMAN,9245401,N/A,$15.32
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Body,Hood Restraint Cable,DORMAN,9245402,N/A,$9.75
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Body,Hood Spring,DORMAN,9385406,Blue,$19.78
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Body,Hood Spring,DORMAN,9385407,Black,$20.99
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,POWER STOP,162043,Evolution; Ceramic,$27.79
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,POWER STOP,161116,Evolution; Ceramic,$42.79
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,POWER STOP,171116,Evolution Plus; Ceramic; Includes Hardware,$46.79
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,CENTRIC,10419180,Posi-Quiet Metallic w/Shims and Hardware,$66.79
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,CENTRIC,10420430,Posi-Quiet Metallic w/Shims and Hardware,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,CENTRIC,10411162,Posi-Quiet Metallic w/Shims,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Brake Pad,CENTRIC,10460040,Posi-Quiet Metallic w/Shims,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Caliper,CENTRIC,14202516,Posi-Quiet; Reman.; Includes: Pads and Hardware,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Caliper,CENTRIC,14202616,Posi-Quiet; Reman.; Includes: Pads and Hardware,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Caliper,CENTRIC,14202515,Posi-Quiet; Reman.; Includes: Pads and Hardware,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Caliper,CENTRIC,14202615,Posi-Quiet; Reman.; Includes: Pads and Hardware,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Caliper,CENTRIC,14202715,Posi-Quiet; Reman.; Includes: Pads and Hardware,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Caliper Repair Kit,CENTRIC,14337011,Services One Caliper,$20.89
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Disc Brake Hardware Kit,CENTRIC,11702004,N/A,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Hydraulic Hose,CENTRIC,15007001,N/A,$7.63
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Hydraulic Hose,CENTRIC,15002112,N/A,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Brake & Wheel Hub,Hydraulic Hose,CENTRIC,15002311,N/A,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Cooling System,Coolant Recovery Tank Cap,DORMAN,9025404,N/A,$4.40
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Electrical-Bulb & Socket,Fog / Driving Light Bulb,ACDELCO,ACH1155L,Advantage,$8.13
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Interior,Dash Board Air Vent,DORMAN,2165408,N/A,$12.35
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Interior,Dash Board Air Vent,DORMAN,2165407,N/A,$14.93
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wheel,Tire Pressure Monitoring System (TPMS) Sensor,SCHRADER,20398,TPMS Sensor 433MHz WAL,$32.79
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wheel,Tire Pressure Monitoring System (TPMS) Sensor,VDO,SE57779,OE Sensor,Out of Stock
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,18180,Flex,$4.23
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,18CA,Clear Advantage,$4.35
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,18240,Flex,$4.99
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,24CA,"Clear Advantage; 24""",$5.97
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,1816B,Exact Fit - Factory Replacement Blade,$7.77
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,2416B,Exact Fit - Factory Replacement Blade,$8.97
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,35180,Ice; Beam Style,$4.65
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,18SD,Snow Driver; Beam Style,$4.93
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,35240,Ice; Beam Style,$5.50
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,WX24OE,Winter Extreme; Beam Style,$6.06
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,WX18OE,Winter Extreme; Beam Style,$6.06
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,24SD,Snow Driver; Beam Style,$6.76
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,25180,Force,$6.89
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,162413,"NeoForm® - Factory Replacement Blade with Teflon® Coating; 24""",$7.63
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,C24N,Contour,$7.70
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,ANCO,C18N,Contour,$7.75
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,25240,Force,$7.76
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,TRICO,161813,NeoForm® - Factory Replacement Blade with Teflon® Coating,$8.22
ALFA ROMEO,2019,GIULIA,2.9L V6 Turbocharged,Wiper & Washer,Wiper Blade,BOSCH,18OE,Icon,$12.47
